Branch,Product ID,Principal ID,Product,Qty,Total,%,Cost,Tax,Gross Profit
WEST GUSU,PI06252018518,13060400005,RM LORATADINE 5MG 60ML SYR,1,160,0.0%,160,17.14,-17.14
WEST GUSU,PI000000004274,13060400005,RM LOSARTAN  50MG TAB,127,1392.3,0.0%,1480.9,0,-88.6
WEST GUSU,PI000000004277,13060400005,RM MEFENAMIC 250MG TAB,228,855,0.0%,855,91.61,-91.61
WEST GUSU,PI000000004278,13060400005,RM MEFENAMIC 500MG TAB,35,188.62,0.0%,209.75,14.69,-35.82
WEST GUSU,PI000000004281,13060400005,RM METFORMIN 500MG TAB,122,396.2,0.0%,427,0,-30.8
WEST GUSU,PI000000004283,13060400005,RM METOPROLOL  50MG TAB,70,198,0.0%,210,0,-12
WEST GUSU,PI000000004287,13060400005,RM MONTELUKAST 10MG TAB,6,192,0.0%,168,20.57,3.43
WEST GUSU,PI2018000000130,13060400005,RM MUPIROCIN 20MG/G OINT 5GM,8,1735.71,0.0%,1799.92,168.75,-232.96
WEST GUSU,PI20170000109,13060400005,RM NAPROXEN 500MG TAB,6,78,0.0%,78,8.37,-8.37
WEST GUSU,PI000000004288,13060400005,RM OMEPRAZOLE 20MG CAP,20,540,0.0%,540,57.86,-57.86
WEST GUSU,PI2018000000254,13060400005,RM OMEPRAZOLE 40MG CAP,32,1025.15,0.0%,1248,50.15,-273
WEST GUSU,PI2021000000244,13060400005,RM POTASSIUM CITRATE 1080MG ER TAB,30,502.5,0.0%,500,53.84,-51.34
WEST GUSU,PI2019000000334,13060400005,RM PREGABALIN 75MG CAP,15,450,0.0%,450,48.21,-48.21
WEST GUSU,PI2018000000137,13060400005,RM ROSUVASTATIN 10MG FC TAB,10,224,0.0%,214.28,0,9.72
WEST GUSU,PI000000004302,13060400005,RM SALBUTAMOL 2MG TAB,15,60,0.0%,60,6.43,-6.43
WEST GUSU,PI000000004305,13060400005,RM SIMVASTATIN 20MG TAB,49,736,0.0%,701.65,0,34.35
WEST GUSU,PI000000004306,13060400005,RM SIMVASTATIN 40MG TAB,3,72,0.0%,72,0,0
WEST GUSU,PI000000004311,13060400005,RM TRIMETAZIDINE 35MG TAB,159,1853.57,0.0%,2385,56.25,-587.68
WEST GUSU,PI000000004312,13060400005,RM VITAMIN B COMPLEX TAB,50,225,0.0%,212.5,24.11,-11.61
WEST GUSU,PI20170000251,13060400005,RM ZINC-C 105MG/10MG SYR 120ML,2,212,0.0%,212,22.72,-22.72
WEST GUSU,PI0105201602,13060400005,ROSWIN  5MG TAB,30,483.99,0.0%,631.74,0,-147.75
WEST GUSU,PI000000004351,13060400005,ROSWIN 10MG TAB,37,1266.66,0.0%,1328.89,0,-62.23
WEST GUSU,PI000000004352,13060400005,ROSWIN 20MG TAB,60,2019.6,0.0%,2514.14,0,-494.54
WEST GUSU,PI000000004372,13060400005,RYTHMA 200MG TAB,13,737.75,0.0%,699.73,79.04,-41.02
WEST GUSU,PI000000004569,13060400005,SIVEROL  50MG CAP,59,1530.32,0.0%,1705.86,94.17,-269.71
WEST GUSU,PI000000004571,13060400005,SKELAN 220MG TAB,86,789.97,0.0%,752.09,84.65,-46.77
WEST GUSU,PI000000004573,13060400005,SKELAN 550MG TAB,119,2201.5,0.0%,2135.79,235.88,-170.17
WEST GUSU,PI2020000000210,13060400005,SODIUM ASCORBATE 568.18MG CAP PHAREX,50,337.5,0.0%,287,36.16,14.34
WEST GUSU,PI000000004593,13060400005,SOLMUX 100MG SYR  60ML,9,909,0.0%,860.94,97.38,-49.32
WEST GUSU,PI000000004595,13060400005,SOLMUX 200MG SUSP  60ML,19,2012.1,0.0%,1915.92,215.6,-119.42
WEST GUSU,PI000000004596,13060400005,SOLMUX 200MG SUSP 120ML,3,483,0.0%,459.75,51.75,-28.5
WEST GUSU,PI000000004598,13060400005,SOLMUX 500MG CAP,357,3747.56,0.0%,3531.02,401.59,-185.05
WEST GUSU,PI2020000000212,13060400005,SOLMUX 500MG CAP 8+2,41,3444,0.0%,3244.21,369,-169.21
WEST GUSU,PI2018000000350,13060400005,SOLMUX ADV 500MG/5MG FC CPL,57,755.25,0.0%,699.05,80.94,-24.74
WEST GUSU,PI20210000001,13060400005,SOLMUX ADV 500MG/5MG FC CPL 7+1,11,1016.11,0.0%,946,108.89,-38.78
WEST GUSU,PI000000004600,13060400005,SOLMUX BRONCHO CAP,34,416.5,0.0%,398.03,44.64,-26.17
WEST GUSU,PI000000004601,13060400005,SOLMUX BRONCHO R SUSP  60ML,1,132.7,0.0%,126.38,14.22,-7.9
WEST GUSU,PI000000004603,13060400005,SOLMUX DROPS 15ML,15,1489.5,0.0%,1418.7,159.6,-88.8
WEST GUSU,PI000000004604,13060400005,SOLMUX FRT SUSP 60ML,9,1161,0.0%,1107.47,124.38,-70.85
WEST GUSU,PI000000004720,13060400005,SUMAPEN 250MG CAP,116,1345.6,0.0%,1206.66,144.18,-5.24
WEST GUSU,PI000000004721,13060400005,SUMAPEN 500MG CAP,28,431.39,0.0%,444.99,29.92,-43.52
WEST GUSU,PI01082013301,13060400005,SUPRACID 325MG TAB 100'S,1,78.5,0.0%,0.66,8.41,69.43
WEST GUSU,PI0106201307,13060400005,SUPRACID 650MG TAB 100'S,6,645.46,0.0%,5.34,50.96,589.16
WEST GUSU,PI000000004731,13060400005,SWISH ARCTIC LIQ  60ML,1,45.5,0.0%,43.25,4.88,-2.63
WEST GUSU,PI000000004752,13060400005,SWISH PEPPERMINT  35ML,1,34.5,0.0%,32.56,3.7,-1.76
WEST GUSU,PI000000004748,13060400005,SWISH PEPPERMINT  60ML,1,44.69,0.0%,43.25,4.79,-3.35
WEST GUSU,PI000000004792,13060400005,TASCIT 10MEQ TAB,6,113.25,0.0%,103.52,6.41,3.32
WEST GUSU,PI0111201657,13060400005,TASCIT 15MEQ TAB,66,1602.39,0.0%,1710.46,30.64,-138.71
WEST GUSU,PI000000004854,13060400005,TERGECEF 200MG CAP,14,1912.71,0.0%,1943.34,204.93,-235.56
WEST GUSU,PI0000000051082,13060400005,TERGECEF OD 400MG CAP,12,1575.86,0.0%,2142,0,-566.14
WEST GUSU,PI000000004892,13060400005,THERABLOC  50MG TAB,10,104.5,0.0%,96.77,0,7.73
WEST GUSU,PI000000004893,13060400005,THERABLOC 100MG TAB,29,500.25,0.0%,462.72,0,37.53
WEST GUSU,PI000000004906,13060400005,TIKI TIKI PLUS DROPS 15ML,13,669.5,0.0%,637.78,71.75,-40.03
WEST GUSU,PI000000004907,13060400005,TIKI TIKI PLUS DROPS 30ML,24,1962,0.0%,1866.73,210.24,-114.97
WEST GUSU,PI000000004908,13060400005,TIKI TIKI STAR SYR  60ML,6,369,0.0%,351.24,39.54,-21.78
WEST GUSU,PI000000004909,13060400005,TIKI TIKI STAR SYR 120ML,10,1138,0.0%,1083.9,121.92,-67.82
WEST GUSU,PI000000005014,13060400005,TRIMYCIN PLN OINT  5GM,1,211,0.0%,201,22.61,-12.61
WEST GUSU,PI000000005042,13060400005,TUSERAN CAP 5+1,63,3147.77,0.0%,2971.71,337.26,-161.2
WEST GUSU,PI000000005043,13060400005,TUSERAN FRT REF CAP,209,2087.14,0.0%,1971.72,222.84,-107.42
WEST GUSU,PI20170000211,13060400005,TUSERAN NIGHT 12.5MG/12.5MG SYR 60ML,3,375,0.0%,346.97,40.17,-12.14
WEST GUSU,PI20170000388,13060400005,UHP BRONCHO CAP 500MG,6,30,0.0%,28.3,3.21,-1.51
WEST GUSU,PI20170000389,13060400005,UHP CEETAB PREM 568.18MG CAP,35,162.75,0.0%,148.58,17.43,-3.26
WEST GUSU,PI000000005067,13060400005,ULTRAXIME  20MG DROP 10ML,2,525,0.0%,476.08,56.26,-7.34
WEST GUSU,PI000000005068,13060400005,ULTRAXIME 100MG SUSP 30ML,1,626.75,0.0%,568.4,67.15,-8.8
WEST GUSU,PI0101201742,13060400005,URINORM 40MG TAB,141,3489.94,0.0%,3990.53,130.37,-630.96
WEST GUSU,PI0101201743,13060400005,URINORM 80MG TAB,3,124.8,0.0%,113.21,13.37,-1.78
WEST GUSU,PI000000005120,13060400005,VANEULAR TAB,30,409.29,0.0%,545.52,0,-136.23
WEST GUSU,PI000000005165,13060400005,VERSANT XR  5MG TAB,20,336,0.0%,320.16,0,15.84
WEST GUSU,PI000000005174,13060400005,VESTAR 35MG TAB,140,2444.68,0.0%,3012.6,7.26,-575.18
WEST GUSU,PI000000005230,13060400005,VITAMIN B1 6 12 TAB PHAREX,1051,4383.63,0.0%,4729.5,377.02,-722.89
WEST GUSU,PI000000005232,13060400005,VITAMIN E 400IU CAP PHAREX,5,42.5,0.0%,42.5,4.55,-4.55
WEST GUSU,PI2021000000250,13060400005,VITAMIN E 400IU CAP PHAREX 9+1,4,306,0.0%,306,32.79,-32.79
WEST GUSU,PI000000005420,13060400005,ZEGEN 500MG TAB,4,276,0.0%,268,29.57,-21.57
WEST GUSU,PI000000005429,13060400005,ZENITH 200MG/5ML SOL 20ML,1,564.75,0.0%,512.22,60.51,-7.98
STACRUZ,PI000000000139,13060400005,ALAXAN FR CAP,335,2629.75,0.0%,2525.9,281.76,-177.91
STACRUZ,PI2019000000337,13060400005,ALAXAN FR CAP 5+1,92,3611,0.0%,3465.61,386.93,-241.54
STACRUZ,PI000000000157,13060400005,ALENDRA 70MG TAB,6,1452.86,0.0%,1938,0,-485.14
STACRUZ,PI000000000170,13060400005,ALGESIA 37.5MG/325MG TAB,144,6951.48,0.1%,6642.98,643.52,-335.02
STACRUZ,PI2018000000348,13060400005,ALGINA ORAL SUSP SACHET 10ML,84,2052.64,0.0%,1961.33,190.38,-99.07
STACRUZ,PI000000000173,13060400005,ALLERKID DROP 10ML,28,4340,0.0%,4175,465.01,-300.01
STACRUZ,PI000000000174,13060400005,ALLERKID SYR 30ML,11,1561.45,0.0%,1501.5,167.31,-107.36
STACRUZ,PI000000000175,13060400005,ALLERKID SYR 60ML,25,6437.5,0.0%,6129,689.75,-381.25
STACRUZ,PI000000000176,13060400005,ALLERTA 10MG TAB,39,867.75,0.0%,819.68,92.99,-44.92
STACRUZ,PI2021000000199,13060400005,ALLERTA 10MG TAB 4'S PROMO,4,352,0.0%,336.16,37.72,-21.88
STACRUZ,PI000000000182,13060400005,ALLERZET SYR 60ML,2,458.5,0.0%,415.7,49.12,-6.32
STACRUZ,PI000000000191,13060400005,ALNIX 10MG TAB,73,2109.7,0.0%,2009,226.02,-125.32
STACRUZ,PI000000000192,13060400005,ALNIX 2.5MG DRP 10ML,2,374,0.0%,355.16,40.08,-21.24
STACRUZ,PI000000000193,13060400005,ALNIX 5MG SYR 30ML,1,162,0.0%,154.43,17.36,-9.79
STACRUZ,PI000000000194,13060400005,ALNIX 5MG SYR 60ML,5,1325,0.0%,1274.21,141.96,-91.17
STACRUZ,PI000000000195,13060400005,ALNIX PLUS SYR 60ML,9,2553.29,0.0%,2506.32,251.12,-204.15
STACRUZ,PI000000000196,13060400005,ALNIX PLUS TAB,10,218,0.0%,207.5,23.36,-12.86
STACRUZ,PI000000005680,13060400005,AMIABEL 200MG TAB,3,195.12,0.0%,260.17,0,-65.05
STACRUZ,PI0103201510,13060400005,AMLIFE 100MG/ 5MG TAB,42,945.81,0.0%,1114.26,0,-168.45
STACRUZ,PI0101202195,13060400005,AMLIFE 100MG/10MG TAB,91,2297.75,0.0%,2816.94,0,-519.19
STACRUZ,PI0101202194,13060400005,AMLIFE 50MG/5MG TAB,207,3845.57,0.0%,4576.77,0,-731.2
STACRUZ,PI2017000076,13060400005,AMLIFE PLUS 100/10/12.5MG TAB,42,1105,0.0%,1300.15,0,-195.15
STACRUZ,PI2017000075,13060400005,AMLIFE PLUS 100/5/12.5MG TAB,7,195.3,0.0%,185.71,0,9.59
STACRUZ,PI000000000283,13060400005,AMOCLAV  312/5ML SUSP 60ML,2,484.5,0.0%,439.24,51.92,-6.66
STACRUZ,PI000000000286,13060400005,AMOCLAV  625MG TAB,56,2437.5,0.0%,2600.58,182.82,-345.9
STACRUZ,PI000000000291,13060400005,AMOCLAV 457MG SUSP 70ML,2,837.5,0.0%,893.16,0,-55.66
STACRUZ,PI01122013009,13060400005,AMPIMAX  750MG TAB,6,498,0.0%,474.31,53.36,-29.67
STACRUZ,PI000000000332,13060400005,AMVASC BE  5MG TAB,116,1990.45,0.0%,2123.33,0,-132.88
STACRUZ,PI000000000333,13060400005,AMVASC BE 10MG TAB,155,4093.75,0.0%,4614.04,0,-520.29
STACRUZ,PI000000000335,13060400005,AMVASC PLUS  5MG/12.5MG TAB,30,454.8,0.0%,516.57,0,-61.77
STACRUZ,PI000000000334,13060400005,AMVASC PLUS 10MG/12.5MG TAB,12,369,0.0%,334.8,0,34.2
STACRUZ,PI0108201512,13060400005,ANAZOLE 1MG TAB,20,2752,0.0%,3366,0,-614
STACRUZ,PI000000000342,13060400005,ANDROS  25MG TAB,4,1453,0.0%,1317.56,155.68,-20.24
STACRUZ,PI000000000343,13060400005,ANDROS  50MG TAB,1,493.45,0.0%,426.26,52.87,14.32
STACRUZ,PI000000000387,13060400005,APPEBON KID SYR  60ML,2,209,0.0%,199,22.4,-12.4
STACRUZ,PI000000000388,13060400005,APPEBON KID SYR 120ML,8,1407.6,0.0%,1340.71,150.8,-83.91
STACRUZ,PI000000000390,13060400005,APPEBON W/FE CAP,37,740,0.0%,705.22,79.27,-44.49
STACRUZ,PI000000000391,13060400005,APPEBON W/FE SYR  60ML,2,525,0.0%,499.88,56.26,-31.14
STACRUZ,PI000000000392,13060400005,APPEBON W/FE SYR 120ML,1,499.5,0.0%,475.7,53.52,-29.72
STACRUZ,PI000000000454,13060400005,ASMALIN 100MCG NON CFC,4,1579.8,0.0%,1502.72,169.27,-92.19
STACRUZ,PI000000000455,13060400005,ASMALIN 2.5 PULMO NEB,91,2320.5,0.0%,2171.7,248.62,-99.82
STACRUZ,PI000000000456,13060400005,ASMALIN 2MG SYR 60ML,4,465,0.0%,421.16,49.84,-6
STACRUZ,PI000000000463,13060400005,ASPILETS 80MG TAB,923,2929.06,0.0%,2861.05,231.4,-163.39
STACRUZ,PI000000000464,13060400005,ASPILETS EC 80MG TAB,116,400.2,0.0%,359.94,42.88,-2.62
STACRUZ,PI000000000470,13060400005,ATEPROS 5MG TAB,45,2740.5,0.0%,2607.07,293.63,-160.2
STACRUZ,PI000000000515,13060400005,AVAMAX 10MG TAB,44,929.2,0.0%,1051.8,0,-122.6
STACRUZ,PI000000000516,13060400005,AVAMAX 20MG TAB,209,5055.68,0.0%,5881.48,0,-825.8
STACRUZ,PI000000000517,13060400005,AVAMAX 40MG TAB,79,2620.56,0.0%,2694.38,0,-73.82
STACRUZ,PI0101202142,13060400005,AVAMAX 80MG TAB,30,1002.4,0.0%,1023,0,-20.6
STACRUZ,PI000000000551,13060400005,BACTIFREE OINT  5GM,1,275.5,0.0%,262.4,29.52,-16.42
STACRUZ,PI000000000653,13060400005,BIFIX TAB,100,975,0.0%,1031.89,0,-56.89
STACRUZ,PI000000000663,13060400005,BIOFLU REF TAB,1371,10282.5,0.1%,9778.18,1101.69,-597.37
STACRUZ,PI202000000081,13060400005,BIOFLU REF TAB 7+1 PROMO,46,2412.66,0.0%,2297.26,258.53,-143.13
STACRUZ,PI0107201303,13060400005,BIOFLU SUSP 60ML,2,237.8,0.0%,226.4,25.48,-14.08
STACRUZ,PI000000000669,13060400005,BIOGESIC 100MG DROP 15ML,9,618.75,0.0%,589.4,66.32,-36.97
STACRUZ,PI000000000665,13060400005,BIOGESIC 120MG ORAN 60ML,18,1463.4,0.0%,1393.92,156.78,-87.3
STACRUZ,PI000000000664,13060400005,BIOGESIC 120MG STRAW 60ML,8,650.4,0.0%,619.52,69.68,-38.8
STACRUZ,PI000000000667,13060400005,BIOGESIC 250MG ORAN 60ML,19,2430.1,0.0%,2313.06,260.34,-143.3
STACRUZ,PI000000000666,13060400005,BIOGESIC 250MG STRAW 60ML,7,895.3,0.0%,852.18,95.9,-52.78
STACRUZ,PI0103201501,13060400005,BIOGESIC 500MG CAPLET,4806,17722.4,0.1%,17176.16,1883.28,-1337.04
STACRUZ,PI20170000350,13060400005,BIOGESIC 500MG CAPLET 8+2,200,5917.36,0.0%,5712,0,205.36
STACRUZ,PI2020000000117,13060400005,BIOGESIC ON THE GO PACK 20'S,7,693,0.0%,660.23,74.26,-41.49
STACRUZ,PI000000000767,13060400005,CALACTATE 650MG TAB 100'S,1,168,0.0%,1.44,18,148.56
STACRUZ,PI000000000787,13060400005,CALCIUMADE TAB,164,1381.58,0.0%,1493.17,100.77,-212.36
STACRUZ,PI000000000808,13060400005,CANDEZ  8MG TAB,184,3174.68,0.0%,3499.37,0,-324.69
STACRUZ,PI000000000842,13060400005,CARDEPINE 10MG AMP 10ML,1,916,0.0%,1060.26,0,-144.26
STACRUZ,PI000000000851,13060400005,CARDIOSEL  50MG TAB,67,267.75,0.0%,258.22,0,9.53
STACRUZ,PI000000000852,13060400005,CARDIOSEL 100MG TAB,30,207,0.0%,187.47,0,19.53
STACRUZ,PI000000000853,13060400005,CARDIOSEL 47.5MG OD TAB,40,204,0.0%,227.81,0,-23.81
STACRUZ,PI000000000873,13060400005,CARVID  6.25MG TAB,187,1831.5,0.0%,1958.68,0,-127.18
STACRUZ,PI000000000872,13060400005,CARVID 25MG TAB,99,1633.15,0.0%,1728.34,0,-95.19
STACRUZ,PI000000000888,13060400005,CEELIN 100MG SYR  60ML,6,405,0.0%,378,43.38,-16.38
STACRUZ,PI000000000890,13060400005,CEELIN 100MG SYR 120ML,4,488,0.0%,464.32,52.28,-28.6
STACRUZ,PI000000000894,13060400005,CEELIN 100MG SYR 500ML,2,825.9,0.0%,786.54,88.48,-49.12
STACRUZ,PI000000000896,13060400005,CEELIN CHEWABLE TAB 30'S,9,1307.25,0.0%,1244.88,140.05,-77.68
STACRUZ,PI000000000897,13060400005,CEELIN DROP 15ML,3,216.75,0.0%,206.25,23.22,-12.72
STACRUZ,PI000000000898,13060400005,CEELIN DROP 30ML,9,1163.75,0.0%,1113.93,124.68,-74.86
STACRUZ,PI000000005684,13060400005,CEELIN PLUS  30ML,20,3010,0.0%,2866.04,322.55,-178.59
STACRUZ,PI000000000901,13060400005,CEELIN PLUS  60ML,10,795,0.0%,742.9,85.19,-33.09
STACRUZ,PI000000000903,13060400005,CEELIN PLUS 120ML,30,4402.5,0.0%,4194,471.68,-263.18
STACRUZ,PI000000000904,13060400005,CEELIN PLUS 250ML,35,9747.5,0.1%,9105.25,1044.4,-402.15
STACRUZ,PI0103201602,13060400005,CEELIN PLUS CHEWTAB,702,4176.9,0.0%,3973.32,447.59,-244.01
STACRUZ,PI0106201306,13060400005,CEETAB 500MG TAB 100'S,2,456.28,0.0%,4.34,48.88,403.06
STACRUZ,PI01122013062,13060400005,CEETAB DAILY TAB,325,731.25,0.0%,706.16,78.35,-53.26
STACRUZ,PI000000000930,13060400005,CEFALIN  250MG CAP,46,1225.9,0.0%,1167.48,131.35,-72.93
STACRUZ,PI000000000932,13060400005,CEFALIN 100MG DROP 10ML,2,283.04,0.0%,262.34,30.33,-9.63
STACRUZ,PI000000000988,13060400005,CELETEQUE ACNE SOL TONER  65ML,1,81.25,0.0%,75.94,8.71,-3.4
STACRUZ,PI000000000983,13060400005,CELETEQUE HYDR FW LIQ  60ML,1,83,0.0%,77.39,8.89,-3.28
STACRUZ,PI000000000985,13060400005,CELETEQUE HYDR FW LIQ 250ML,1,298,0.0%,278.26,31.93,-12.19
STACRUZ,PI2019000000376,13060400005,CELETEQUE REJUV FACIAL MASK 20ML,1,150.75,0.0%,143.48,16.15,-8.88
STACRUZ,PI000000001092,13060400005,CHOLINERV   500MG TAB,8,401.6,0.0%,535.06,0,-133.46
STACRUZ,PI0104201601,13060400005,CHOLINERV  1G TAB,12,868.67,0.0%,1048.88,0,-180.21
STACRUZ,PI000000001232,13060400005,CLONIPRES  75MCG TAB,63,1318.05,0.0%,1299.94,0,18.11
STACRUZ,PI000000001233,13060400005,CLONIPRES 150MCG TAB,17,495.6,0.0%,572.42,0,-76.82
STACRUZ,PI202100000098,13060400005,COMBIFLEX LILID PERL 1920ML SOL,1,5953.5,0.0%,5177.36,637.88,138.26
STACRUZ,PI000000001337,13060400005,COMBIZAR  50MG/12.5MG TAB,30,680.4,0.0%,693.78,0,-13.38
STACRUZ,PI000000001338,13060400005,COMBIZAR 100MG/25MG TAB,10,276,0.0%,328.14,0,-52.14
STACRUZ,PI000000001352,13060400005,CONZACE CAP,1220,14614.31,0.1%,14512,1395.56,-1293.25
STACRUZ,PI20170000469,13060400005,CONZACE CAP 9+1 PRO,7,787.5,0.0%,749.35,84.37,-46.22
STACRUZ,PI000000001414,13060400005,COXID 200MG CAP,25,745.5,0.0%,842.75,41.84,-139.09
STACRUZ,PI01012014003,13060400005,COXID 400MG CAP,13,708.5,0.0%,674.19,75.92,-41.61
STACRUZ,PI000000001456,13060400005,DAZOMET 500MG TAB,24,504,0.0%,457.26,54,-7.26
STACRUZ,PI000000001460,13060400005,DECILONE 4MG FRT TAB,149,4450.05,0.0%,4319.19,453.51,-322.65
STACRUZ,PI000000001461,13060400005,DECILONE 500MCG  PLAIN TAB,23,143.75,0.0%,191.23,0,-47.48
STACRUZ,PI01122013005,13060400005,DECOLGEN FRT TAB,477,2838.15,0.0%,2699.82,304.15,-165.82
STACRUZ,PI0110201532,13060400005,DECOLGEN FRT TAB 5+1,49,1457.75,0.0%,1386.7,156.24,-85.19
STACRUZ,PI000000001467,13060400005,DECOLGEN NO-DROWSE TAB,55,368.5,0.0%,350.91,39.48,-21.89
STACRUZ,PI000000001471,13060400005,DECOLSIN CAP REF,50,550,0.0%,529,58.92,-37.92
STACRUZ,PI000000001472,13060400005,DECOLSIN SUSP REF  60ML,14,1482.6,0.0%,1411.66,158.86,-87.92
STACRUZ,PI0101201501,13060400005,DERMALIN WFIELD OINT 15GM UHP,3,225,0.0%,213.12,24.12,-12.24
STACRUZ,PI000000001522,13060400005,DIATABS CAP,420,3108,0.0%,3003.87,333,-228.87
STACRUZ,PI0111201656,13060400005,DIOXEL 450MG/50MG  TAB,100,2976.86,0.0%,3268.87,192.22,-484.23
STACRUZ,PI000000001610,13060400005,DISUDRIN O DROP 10ML,28,3161.2,0.0%,3009.44,338.74,-186.98
STACRUZ,PI000000001611,13060400005,DISUDRIN O SYR  60ML,29,3335,0.0%,3176.15,357.28,-198.43
STACRUZ,PI000000001612,13060400005,DISUDRIN O SYR 120ML,8,1382,0.0%,1316.26,148.08,-82.34
STACRUZ,PI000000001621,13060400005,DIZITAB 25MG CHEWABLE TAB,9,94.5,0.0%,84.91,10.13,-0.54
STACRUZ,PI000000001625,13060400005,DOLAN FP 100MG 60ML,7,637.7,0.0%,586.76,68.32,-17.38
STACRUZ,PI000000001626,13060400005,DOLAN FP 100MG/2.5ML DROP 15ML,6,507,0.0%,482.04,54.3,-29.34
STACRUZ,PI000000001627,13060400005,DOLAN FP FRT 200MG 60ML,14,2024.4,0.0%,1836.52,216.89,-29.01
STACRUZ,PI000000001633,13060400005,DOLFENAL 250MG TAB,277,4432,0.0%,4019.27,474.87,-62.14
STACRUZ,PI000000001634,13060400005,DOLFENAL 500MG TAB,61,1745.8,0.0%,1704.34,175.81,-134.35
STACRUZ,PI000000001650,13060400005,DOXIN 100MG CAP,20,1870,0.0%,1765.2,200.36,-95.56
STACRUZ,PI0106201530,13060400005,DOXOFIX 400MG TAB,40,724.29,0.0%,735.64,62.68,-74.03
STACRUZ,PI000000001656,13060400005,DRENEX 3MG TAB,45,1282.5,0.0%,1220.49,137.41,-75.4
STACRUZ,PI000000001667,13060400005,DUAVENT PULMONEB 500MCG,90,3274.97,0.0%,3410.84,268.63,-404.5
STACRUZ,PI000000001691,13060400005,E ZINC 27.5MG DROP 15ML,1,94.35,0.0%,89.86,10.11,-5.62
STACRUZ,PI000000001692,13060400005,E ZINC 55MG SYR 60ML,1,101,0.0%,95.74,10.82,-5.56
STACRUZ,PI000000001701,13060400005,ECZACORT 1% CRM 10GM,4,1112.8,0.0%,1086.92,96.3,-70.42
STACRUZ,PI0107201343,13060400005,ENERVON ACTIV CAP,80,1060,0.0%,999.11,113.58,-52.69
STACRUZ,PI000000001758,13060400005,ENERVON C FLEX TAB,865,5542.39,0.0%,5331.87,583.94,-373.42
STACRUZ,PI000000001759,13060400005,ENERVON C PLUS SYR  60ML,1,68.75,0.0%,65.4,7.37,-4.02
STACRUZ,PI000000001760,13060400005,ENERVON C PLUS SYR 120ML,1,143.5,0.0%,136.48,15.38,-8.36
STACRUZ,PI000000001761,13060400005,ENERVON C PLUS SYR 250ML,2,500,0.0%,470.36,53.58,-23.94
STACRUZ,PI000000001762,13060400005,ENERVON C PLUS SYR 500ML,2,743.3,0.0%,707.92,79.64,-44.26
STACRUZ,PI000000001763,13060400005,ENERVON C TAB 30'S,5,972.5,0.0%,925.3,104.2,-57
STACRUZ,PI2021000000204,13060400005,ENERVON C TAB 30'S + ARGENTINA CBEEF 150GM,14,2723,0.0%,2590.84,291.76,-159.6
STACRUZ,PI2021000000239,13060400005,ENERVON C TAB SUGARFREE FC TAB 30'S,1,194.5,0.0%,185.06,20.84,-11.4
STACRUZ,PI2017000028,13060400005,EQUAL  GOLD SACHET,38,121.6,0.0%,111.15,13.03,-2.58
STACRUZ,PI000000001815,13060400005,EQUAL CLSSC SACHET PDR 1GM 50'S,1,151.5,0.0%,137.95,16.23,-2.68
STACRUZ,PI2018000000424,13060400005,EQUAL GOLD SUCRALOSE 150GM,2,358,0.0%,336.43,38.36,-16.79
STACRUZ,PI000000001814,13060400005,EQUAL SACHET  PDR 1GM 12'S,1,36.5,0.0%,33.79,3.91,-1.2
STACRUZ,PI000000001819,13060400005,EQUAL TAB 100'S,1,119,0.0%,109.77,12.75,-3.52
STACRUZ,PI2018000000349,13060400005,ESENSAMIN TAB,17,576.3,0.0%,614.79,0,-38.49
STACRUZ,PI202100000055,13060400005,EXFLEM 600MG EFFVSCNT TAB 10'S,3,1050,0.0%,1001.68,112.5,-64.18
STACRUZ,PI0101202193,13060400005,EXFLEM 600MG GRAN SACHET,64,2301.46,0.0%,2252.79,229.61,-180.94
STACRUZ,PI000000001888,13060400005,EXIGO 16MG TAB,54,2443.5,0.0%,2327.56,261.81,-145.87
STACRUZ,PI0106201531,13060400005,EXIGO 24MG TAB,30,1480.43,0.0%,1717.75,71.01,-308.33
STACRUZ,PI000000001893,13060400005,EXPEL 15MG SYR 60ML,21,2436,0.0%,2110.5,261.02,64.48
STACRUZ,PI000000001891,13060400005,EXPEL 6MG DROPS 15ML,15,1582.5,0.0%,1368.16,169.51,44.83
STACRUZ,PI0103201516,13060400005,EXPEL OD 75MG CAP,20,415,0.0%,391.08,44.47,-20.55
STACRUZ,PI000000001896,13060400005,EXULTEN 50MG TAB,10,495,0.0%,511,0,-16
STACRUZ,PI000000001930,13060400005,FENOFLEX 160MG CAP,187,6975.1,0.1%,6639.19,0,335.91
STACRUZ,PI000000001934,13060400005,FERLIN DROP 15ML,10,1225,0.0%,1060.4,131.28,33.32
STACRUZ,PI000000001935,13060400005,FERLIN SYR 120ML,6,1882.5,0.0%,1792.8,201.72,-112.02
STACRUZ,PI0111201649,13060400005,FLOTERA CHEW TAB,41,1227.95,0.0%,1170.05,131.57,-73.67
STACRUZ,PI000000001986,13060400005,FLOXEL  500MG TAB,15,2604.64,0.0%,3063.75,114.91,-574.02
STACRUZ,PI20170000107,13060400005,FLUTIZAL 25MCG/125MCG INH,1,412,0.0%,392,44.14,-24.14
STACRUZ,PI20170000108,13060400005,FLUTIZAL 25MCG/250MCG INH,3,1836,0.0%,1747.2,196.71,-107.91
STACRUZ,PI000000002026,13060400005,FORGRAM  500MG IV VL,1,623,0.0%,566.12,66.75,-9.87
