Product ID,Name,UOM,UOM VALUE,Alternate Code,Principal ID,Principal Name,Price
PI000000003980,PROTOPIC 300MCG OINT 10GM,PCS,1,,NONE,NONE,0
PI000000003981,PROTOZOLE 500MG/100ML IV,PCS,1,,NONE,NONE,0
PI000000003982,PROVASC 5MG TAB,PCS,1,,NONE,NONE,0
PI000000003983,PROVASC 10MG TAB,PCS,1,,NONE,NONE,0
PI000000003984,PROVERA 2.5MG TAB,PCS,1,,NONE,NONE,0
PI000000003985,PROVERA 5MG TAB,PCS,1,,NONE,NONE,0
PI000000003986,PROVERA 10MG TAB,TAB,100,,NONE,NONE,0
PI000000003987,PROVIRON 25MG TAB,TAB,50,,NONE,NONE,0
PI000000003988,PROVITAL SYR 120ML,PCS,1,,NONE,NONE,0
PI000000003989,PROVITAL W/ZINC DROP 30ML,PCS,1,,NONE,NONE,0
PI000000003990,PROX S SYR 60ML,PCS,1,,NONE,NONE,0
PI000000003991,PROX S SYR 120ML,PCS,1,,NONE,NONE,0
PI000000003992,PROXAZIN 500MG TAB,PCS,1,,NONE,NONE,0
PI000000003994,PROXICLAV 125MG SUSP 60ML,PCS,1,,NONE,NONE,0
PI000000003995,PROXICLAV 250MG SUSP 60ML,PCS,1,,NONE,NONE,0
PI000000003996,PROXICLAV 375MG TAB,PCS,1,,NONE,NONE,0
PI000000003997,PROXICLAV 625MG TAB,PCS,1,,NONE,NONE,0
PI000000003998,PROXIDIN 500MG TAB,PCS,1,,NONE,NONE,0
PI000000003999,PROXIVEX 500MG TAB,PCS,1,,NONE,NONE,0
PI000000004000,PROZAC 20MG CAP,CAP,28,,NONE,NONE,0
PI000000004001,PROZAC 20MG DISP TAB,TAB,1,,NONE,NONE,0
PI000000004004,PROZINC 5MG TAB,PCS,1,,NONE,NONE,0
PI000000004005,PROZINC DROP 15ML,PCS,1,,NONE,NONE,0
PI000000004006,PROZINC SYR 60ML,PCS,1,,NONE,NONE,0
PI000000004007,PULMOBROL 75MG CAP,PCS,1,,NONE,NONE,0
PI000000004008,PULMODEX SYR 60ML,PCS,1,,NONE,NONE,0
PI000000004009,PULMODUAL 500MCG+2.5MG SOL 20ML,PCS,1,,NONE,NONE,0
PI000000004010,PULMOVENT CAP,PCS,1,,NONE,NONE,0
PI000000004011,PULMOVENT SYR 60ML,PCS,1,,NONE,NONE,0
PI000000004012,PULMOXCEL 1.5MG SYR 60ML,PCS,1,,NONE,NONE,0
PI000000004013,PULMOXCEL 2.5MG SOL 30ML,PCS,1,,NONE,NONE,0
PI000000004014,PULMOXCEL 2MG TAB,TAB,100,,NONE,NONE,0
PI000000004015,PULMOXCEL NE LIQ 2.5 15ML,PCS,1,,NONE,NONE,0
PI000000004019,PUREZYNC DROPS 15ML,PCS,1,,NONE,NONE,0
PI000000004020,PUREZYNC SYR 60ML,PCS,1,,NONE,NONE,0
PI000000004021,PURIFOL 5MG CAP,CAP,100,,NONE,NONE,0
PI000000004024,PURINETHOL 50MG TAB,PCS,1,,NONE,NONE,0
PI000000004025,PURISPEC 300MG TAB,PCS,1,,NONE,NONE,0
PI000000004026,PURITABS TAB,PCS,1,,NONE,NONE,0
PI000000004027,PURPURALIN TAB,PCS,1,,NONE,NONE,0
PI000000004028,PYNOCARE 40 ACTISOME CAP,CAP,20,,NONE,NONE,0
PI000000004029,PYODONTYL PLUS MW 200ML,PCS,1,,NONE,NONE,0
PI000000004030,PYODONTYL PLUS TP 50GM,PCS,1,,NONE,NONE,0
PI000000004031,PYODONTYL PLUS TP 100GM,PCS,1,,NONE,NONE,0
PI000000004032,PYODONTYL TP 50GM,PCS,1,,NONE,NONE,0
PI000000004033,PYODONTYL TP 75GM,PCS,1,,NONE,NONE,0
PI000000004034,PYRALVEX SOL 10ML,PCS,1,,NONE,NONE,0
PI000000004036,PYROBIN H SYR,PCS,1,,NONE,NONE,0
PI000000004037,PYSOLAN 30MG CAP,PCS,20,,NONE,NONE,0
PI000000004038,PZA CIBA 250MG SUSP 60ML,PCS,1,,NONE,NONE,0
PI000000004039,PZA CIBA 250MG SUSP 120ML,PCS,1,,NONE,NONE,0
PI000000004040,PZA CIBA 500MG TAB,PCS,1,,NONE,NONE,0
PI000000004046,QUADRIDERM CRM 5GM,PCS,1,,NONE,NONE,0
PI000000004047,QUADRIDERM CRM 10GM,PCS,1,,NONE,NONE,0
PI000000004048,QUADRIDERM OINT 5GM,PCS,1,,NONE,NONE,0
PI000000004049,QUADRIDERM OINT 10GM,PCS,1,,NONE,NONE,0
PI000000004050,QUADROTOPIC CRM 5GM,PCS,1,,NONE,NONE,0
PI000000004052,QUALISONE 5MG TAB,PCS,100,,NONE,NONE,0
PI000000004053,QUALISTAT 20MG TAB,PCS,1,,NONE,NONE,0
PI000000004054,QUANTREL SUSP 10ML,PCS,1,,NONE,NONE,0
PI000000004055,QUANTREL TAB,PCS,1,,NONE,NONE,0
PI000000004058,QUILONIUM 450MG TAB,PCS,250,,NONE,NONE,0
PI000000004060,QUINAX DRP 15ML,PCS,1,,NONE,NONE,0
PI000000004061,QUININE AMP,PCS,1,,NONE,NONE,0
PI000000004062,QUIPRIME 500MG TAB,PCS,1,,NONE,NONE,0
PI000000004063,RABIPUR 2.5IU/ML VL 1ML,PCS,1,,NONE,NONE,0
PI000000004064,RABUMAN 300 IU VL,PCS,1,,NONE,NONE,0
PI000000004065,RADINE 150MG TAB,PCS,1,,NONE,NONE,0
PI000000004066,RAMADINE 150MG TAB,PCS,1,,NONE,NONE,0
PI000000004067,RAMADINE 300MG TAB,PCS,1,,NONE,NONE,0
PI000000004069,RAMIPRIL 2.5MG TAB WINTH,PCS,1,,NONE,NONE,0
PI000000004071,RANITIDINE 75MG TAB PHC,PCS,1,,NONE,NONE,0
PI000000004072,RANITIDINE 150MG TAB PHC,PCS,1,,NONE,NONE,0
PI000000004073,RANITIDINE 150MG(CONTRACID)TAB,PCS,1,,NONE,NONE,0
PI000000004074,RANITIDINE 300 TAB PHC,PCS,1,,NONE,NONE,0
PI000000004075,RANITIDINE 300MG TAB CE,PCS,1,,NONE,NONE,0
PI000000004076,RANITIDINE HCL 25MG ORB,PCS,1,,NONE,NONE,0
PI000000004077,RANTUDIL 60MG CAP,PCS,1,,NONE,NONE,0
PI000000004078,RANTUDIL 90MG RET CAP,PCS,1,,NONE,NONE,0
PI000000004079,RAPIQURE 500MG TAB,PCS,100,,NONE,NONE,0
PI000000004081,RASILEZ 150MG TAB,PCS,1,,NONE,NONE,0
PI000000004082,RASILEZ 300MG TAB,PCS,1,,NONE,NONE,0
PI000000004083,RAVENAR 20MG TAB,PCS,30,,NONE,NONE,0
PI000000004084,RAVENAR 40MG TAB,PCS,30,,NONE,NONE,0
PI000000004085,RAXIDE 150MG TAB,TAB,100,,NONE,NONE,0
PI000000004086,RAXIDE 50MG/2ML AMP,PCS,1,,NONE,NONE,0
PI000000004087,RAXIDE 300MG TAB,TAB,30,,NONE,NONE,0
PI000000004088,RECARE 10MG TAB,PCS,1,,NONE,NONE,0
PI000000004089,REDUCEL 300MG CAP,PCS,100,,NONE,NONE,0
PI000000004090,REDUCEL 600MG TAB,PCS,100,,NONE,NONE,0
PI000000004091,REFIXIME 200MG TAB,PCS,1,,NONE,NONE,0
PI000000004092,REFRESH 1.4% STER DROP,PCS,1,,NONE,NONE,0
PI000000004093,REGERON E PLUS CAP,CAP,50,,NONE,NONE,0
PI000000004094,REGERON VITA SYR 120ML,PCS,1,,NONE,NONE,0
PI000000004095,REGERON VITA W/CPE 15ML,PCS,1,,NONE,NONE,0
PI000000004096,REGERON VITA W/CPE 120ML,PCS,1,,NONE,NONE,0
PI000000004097,REGERON VITA W/CPE 240ML,PCS,1,,NONE,NONE,0
PI000000004101,RELEAF 250MG TAB,TAB,100,,NONE,NONE,0
PI000000004102,RELEAF FRT TAB,TAB,60,,NONE,NONE,0
PI000000004106,REMERON 15MG TAB,TAB,30,,NONE,NONE,0
PI000000004107,REMERON 30MG TAB,TAB,30,,NONE,NONE,0
PI000000004108,REMERON 45MG TAB,PCS,30,,NONE,NONE,0
PI000000004109,REMIFEMIN TAB,TAB,60,,NONE,NONE,0
PI000000004110,REMOPAIN 30MG/ML AMP 1ML,PCS,5,,NONE,NONE,0
PI000000004111,REMOPLEGM CAP,PCS,1,,NONE,NONE,0
PI000000004112,REMOPLEGM DROP,PCS,1,,NONE,NONE,0
PI000000004113,REMOPLEGM SYR,PCS,1,,NONE,NONE,0
PI000000004114,RENALIN 500MG CAP,PCS,1,,NONE,NONE,0
PI000000004115,RENATICA 500MG CAP,PCS,1,,NONE,NONE,0
PI000000004116,RENATON 10MG TAB,PCS,1,,NONE,NONE,0
PI000000004117,RENATRIM SUSP,PCS,1,,NONE,NONE,0
PI000000004123,REQUIP PD 2MG TAB,TAB,28,,NONE,NONE,0
PI000000004124,REQUIP PD 4MG TAB,TAB,28,,NONE,NONE,0
PI000000004125,REQUIP PD 8MG TAB,TAB,28,,NONE,NONE,0
PI000000004126,RESDILSIN 50MG SYR 60ML,PCS,1,,NONE,NONE,0
PI000000004127,RESPINAL 500MG CAP,PCS,1,,NONE,NONE,0
PI000000004128,RESTASIS OPTH EMULSION 30'S,PCK,1,,NONE,NONE,0
PI000000004132,RESTOLAX 325MG TAB,PCS,1,,NONE,NONE,0
PI000000004133,RESTORE SACHET 1GM,PCS,16,,NONE,NONE,0
PI000000004134,RESTUM 750MG INJ,PCS,1,,NONE,NONE,0
PI000000004135,RETIN A CRM 5GM,PCS,1,,NONE,NONE,0
PI000000004136,RETIN A CRM 20GM,PCS,1,,NONE,NONE,0
PI000000004137,RETROKOR 1G VL,PCS,1,,NONE,NONE,0
PI000000004139,REVAIR MET DOSE INH,PCS,1,,NONE,NONE,0
PI000000004146,REVITAFLEX TAB,TAB,100,,NONE,NONE,0
PI000000004147,REVOVIR 30MG CAP,CAP,30,,NONE,NONE,0
PI000000004150,RHINATHIOL 375MG CAP,PCS,1,,NONE,NONE,0
PI000000004151,RHINATHIOL 50MG DROP,PCS,1,,NONE,NONE,0
PI000000004152,RHINATHIOL ADULT SYR 60ML,PCS,1,,NONE,NONE,0
PI000000004153,RHINATHIOL PEDIA SYR 60ML,PCS,1,,NONE,NONE,0
PI000000004154,RHINODEC 15/12MG TAB,PCS,100,,NONE,NONE,0
PI000000004155,RHINODEC DROPS 15ML,PCS,1,,NONE,NONE,0
PI000000004156,RHINODEC SYR 60ML,PCS,1,,NONE,NONE,0
PI000000004157,RICAM 10MG TAB,TAB,100,,NONE,NONE,0
PI000000004158,RICAM 5MG/5ML SYR 30ML,PCS,1,,NONE,NONE,0
PI000000004159,RIFAMPICIN 100MG SYR 120ML ALT,PCS,1,,NONE,NONE,0
PI000000004160,RIFAMPICIN 450 CAP ALT,PCS,1,,NONE,NONE,0
PI000000004161,RIFAMPICIN 450 CAP PLE,PCS,1,,NONE,NONE,0
PI000000004162,RIFAMPICIN 450MG CAP CE,PCS,1,,NONE,NONE,0
PI000000004163,RIFAMPICIN 450MG CAP PHC,PCS,1,,NONE,NONE,0
PI000000004164,RIFAMPICIN SUS 60ML CMW,PCS,1,,NONE,NONE,0
PI000000004165,RIMACTANE 100MG SYR 60ML,PCS,1,,NONE,NONE,0
PI000000004166,RIMACTANE 100MG SYR 120ML,PCS,1,,NONE,NONE,0
PI000000004167,RIMACTANE 100MG SYR 250ML,PCS,1,,NONE,NONE,0
PI000000004168,RIMACTANE 150MG CAP,PCS,1,,NONE,NONE,0
PI000000004169,RIMACTANE 300MG CAP,PCS,120,,NONE,NONE,0
PI000000004170,RIMACTANE 450MG TAB,PCS,1,,NONE,NONE,0
PI000000004171,RIMACTANE 600MG CAP,PCS,120,,NONE,NONE,0
PI000000004172,RIMACTANE FRT SYR 60ML,PCS,1,,NONE,NONE,0
PI000000004173,RIMACTANE FRT SYR 120ML,PCS,1,,NONE,NONE,0
PI000000004174,RIMACTANE FRT SYR 250ML,PCS,1,,NONE,NONE,0
PI000000004175,RIMACTAZID 225MG TAB,PCS,1,,NONE,NONE,0
PI000000004176,RIMACTAZID 300MG TAB,TAB,120,,NONE,NONE,0
PI000000004177,RIMACTAZID 450MG TAB,TAB,120,,NONE,NONE,0
PI000000004178,RIMACTAZID 600MG TAB,PCS,1,,NONE,NONE,0
PI000000004179,RIMACTAZID PAED TAB,PCS,1,,NONE,NONE,0
PI000000004184,RIMCURE PAED,PCS,1,,NONE,NONE,0
PI000000004185,RIMSTAR 4MG TAB,PCS,60,,NONE,NONE,0
PI000000004186,RINELON NASAL SPRAY,PCS,1,,NONE,NONE,0
PI000000004187,RINGWORM OINT 6.5GM,PCS,1,,NONE,NONE,0
PI000000004190,RIOPAN PLUS C,PCS,1,,NONE,NONE,0
PI000000004192,RIOPAN SUSP C,PCS,1,,NONE,NONE,0
PI000000004193,RISCARE 1MG TAB,PCS,1,,NONE,NONE,0
PI000000004194,RISCARE 2MG TAB,PCS,1,,NONE,NONE,0
PI000000004195,RISCARE 3MG TAB,PCS,1,,NONE,NONE,0
PI000000004196,RISEK 20MG CAP,CAP,14,,NONE,NONE,0
PI000000004197,RISEK 40MG CAP,CAP,14,,NONE,NONE,0
PI000000004198,RISEK INFUSION 40MG VL,PCS,1,,NONE,NONE,0
PI000000004199,RISPERDAL 1MG TAB,PCS,100,,NONE,NONE,0
PI000000004200,RISPERDAL 2MG TAB,PCS,1,,NONE,NONE,0
PI000000004201,RISPERDAL 3MG TAB,PCS,1,,NONE,NONE,0
PI000000004202,RISPERDAL 4MG TAB,PCS,1,,NONE,NONE,0
PI000000004203,RISPERDAL QUICKLET 2MG TAB,PCS,28,,NONE,NONE,0
PI000000004204,RISPONZ 2MG TAB,TAB,30,,NONE,NONE,0
PI000000004314,ROBIKIDS 250MG/5ML SUSP 60ML,PCS,1,,NONE,NONE,0
PI000000004316,ROBIKIDS 250MG/5ML SUSP 120ML,PCS,1,,NONE,NONE,0
PI000000004325,ROBITUSSIN DM SYR 60ML,PCS,1,,NONE,NONE,0
PI000000004327,ROBITUSSIN DM SYR 120ML,PCS,1,,NONE,NONE,0
PI000000004333,ROBITUSSIN EXPT SYR 60ML,PCS,1,,NONE,NONE,0
PI000000004335,ROBITUSSIN EXPT SYR 120ML,PCS,1,,NONE,NONE,0
PI000000004339,ROBITUSSIN L-GEL CAP,CAP,100,,NONE,NONE,0
PI000000004341,RODAZID 125MG SUSP 120ML,PCS,1,,NONE,NONE,0
PI000000004342,ROGIN E CAP,CAP,200,,NONE,NONE,0
PI000000004343,ROMAXIN DROP 15ML,PCS,1,,NONE,NONE,0
PI000000004344,ROMAXIN SUSP 60ML,PCS,1,,NONE,NONE,0
PI000000004345,ROPHEX 1G (IV/IM),PCS,1,,NONE,NONE,0
PI000000004347,ROSUCOL 10MG TAB,TAB,30,,NONE,NONE,0
PI000000004348,ROSUCOL 20MG TAB,TAB,30,,NONE,NONE,0
PI000000004349,ROSUVAZ 10MG TAB,TAB,30,,NONE,NONE,0
PI000000004350,ROSUVAZ 20MG TAB,TAB,30,,NONE,NONE,0
PI000000004353,ROVISTA 5MG TAB,TAB,10,,NONE,NONE,0
PI000000004354,ROVISTA 10MG TAB,TAB,10,,NONE,NONE,0
PI000000004355,ROVISTA 20MG TAB,TAB,10,,NONE,NONE,0
PI000000004356,ROVIX 500MG TAB,PCS,40,,NONE,NONE,0
PI000000004357,ROWACHOL CAP,CAP,100,,NONE,NONE,0
PI000000004358,ROWAGEL GEL 2% 5GM,PCS,1,,NONE,NONE,0
PI000000004359,ROWATINEX CAP,CAP,100,,NONE,NONE,0
PI000000004360,ROXICEF 750MG VL ECE,PCS,1,,NONE,NONE,0
PI000000004361,ROXIMED 150MG TAB,TAB,100,,NONE,NONE,0
PI000000004362,ROXITHROM 150MG TAB PHC,PCS,1,,NONE,NONE,0
PI000000004363,ROXITHROMYCIN 150MG TAB WINTHROP,PCS,1,,NONE,NONE,0
PI000000004364,ROXITHROMYCIN 300MG TAB WINTHROP,PCS,1,,NONE,NONE,0
PI000000004365,ROXIVID 300MG TAB,PCS,1,,NONE,NONE,0
PI000000004366,RULID 100MG TAB,PCS,1,,NONE,NONE,0
PI000000004367,RULID 150MG TAB,PCS,1,,NONE,NONE,0
PI000000004368,RULID 300MG OD TAB,PCS,1,,NONE,NONE,0
PI000000004369,RUSTOR 10MG FC TAB,TAB,30,,NONE,NONE,0
PI000000004370,RUSTOR 20MG FC TAB,TAB,30,,NONE,NONE,0
PI000000004373,RZD 450MG+PZA COMBI,PCS,1,,NONE,NONE,0
PI000000004374,SACSECURE AMNIOTIC FLUID DETEC 2'S,PCS,1,,NONE,NONE,0
PI000000004375,SAFDICURE 300MG CAP,PCS,1,,NONE,NONE,0
PI000000004376,SAFESTAT 20MG CAP,CAP,100,,NONE,NONE,0
PI000000004377,SALBUMED 2MG SYR 60ML,PCS,1,,NONE,NONE,0
PI000000004378,SALBUMED 2MG TAB,PCS,100,,NONE,NONE,0
PI000000004379,SALBUMED PLUS 60ML,PCS,1,,NONE,NONE,0
PI000000004380,SALBUMEX 100MG/2MG CAP,PCS,1,,NONE,NONE,0
PI000000004381,SALBUMEX 50MG/1MG EXP 60ML,PCS,1,,NONE,NONE,0
PI000000004382,Z_SALBUTAMOL (HIVENT) SYR 60ML,PCS,1,,NONE,NONE,0
PI000000004383,SALBUTAMOL 2MG SYR 60 AVI,PCS,1,,NONE,NONE,0
PI000000004384,SALBUTAMOL 2MG TAB CE,PCS,100,,NONE,NONE,0
PI000000004385,SALBUTAMOL GUAIFEN 60ML CE,PCS,1,,NONE,NONE,0
PI000000004386,SALBUTAMOL GUAIFEN CAP CE,PCS,100,,NONE,NONE,0
PI000000004387,Z_SALBUTAMOL NEBULE (AEROVENT),PCS,30,,NONE,NONE,0
PI000000004388,SALBUTAMOL NEB (HIVENT),PCS,30,,NONE,NONE,0
PI000000004389,SALBUTAMOL SYR 60ML CE,PCS,144,,NONE,NONE,0
PI000000004390,SALBUTAMOL SYR 60ML PHC,PCS,1,,NONE,NONE,0
PI000000004391,SALBUVAN 2MG SUSP 60ML,PCS,1,,NONE,NONE,0
PI000000004392,SALBUVAN 2MG TAB,TAB,100,,NONE,NONE,0
PI000000004393,SALINASE NASAL DROP 30ML,PCS,1,,NONE,NONE,0
PI000000004394,SALINASE NASAL SPRAY 30ML,PCS,1,,NONE,NONE,0
PI000000004395,SALMEFLO 25MCG/250MCG INH,PCS,1,,NONE,NONE,0
PI000000004396,SALMEFLO 25MCG/50MCG INH,PCS,1,,NONE,NONE,0
PI000000004397,SALMEFLO 25MCG/125MCG INH,PCS,1,,NONE,NONE,0
PI000000004398,SALMEFLO 50/250MCG CAP,CAP,40,,NONE,NONE,0
PI000000004399,SALMEFLO 50/500MCG CAP,CAP,40,,NONE,NONE,0
PI000000004400,Z_SALOFALK 250MG TAB,PCS,1,,NONE,NONE,0
PI000000004401,SALOFALK 500MG TAB,TAB,100,,NONE,NONE,0
PI000000004402,SALONPAS GEL PATCH 2'S,PCS,1,,NONE,NONE,0
PI000000004403,SALONPAS LINIMENT 30ML,PCS,1,,NONE,NONE,0
PI000000004405,SALONPAS PATCH L SHEET 2'S,PCS,25,,NONE,NONE,0
PI000000004407,SALVEX 2MG SYR,PCS,1,,NONE,NONE,0
PI000000004408,SALVEX XP 100MG TAB,PCS,1,,NONE,NONE,0
PI000000004409,SALVEX XP SYR 60ML,PCS,1,,NONE,NONE,0
PI000000004410,SAN ING OVAL,PCS,1,,NONE,NONE,0
PI000000004411,SAN ING PEARL CRM,PCS,1,,NONE,NONE,0
PI000000004412,SAN ING TUBE,PCS,1,,NONE,NONE,0
PI000000004413,SANCOM 250MG CAP,PCS,1,,NONE,NONE,0
PI000000004414,SANDIMMUN (NEORAL) 100MG CAP,PCS,50,,NONE,NONE,0
PI000000004415,SANDIMMUN (NEORAL) 25MG CAP,PCS,50,,NONE,NONE,0
PI000000004417,SANGOBION DRP 15ML,PCS,1,,NONE,NONE,0
PI000000004418,SANGOBION SYR 60ML,PCS,1,,NONE,NONE,0
PI000000004419,SANGOBION SYR KIDS 100ML,PCS,1,,NONE,NONE,0
PI000000004420,SANGOBION SYR 120ML,PCS,1,,NONE,NONE,0
PI000000004421,SANITARY BALM 20GM,PCS,12,,NONE,NONE,0
PI000000004422,SANITEX MATERNITY PA,PCS,1,,NONE,NONE,0
PI000000004423,SANNOGEN 40MG 2ML,PCS,1,,NONE,NONE,0
PI000000004424,SANTAZ 250MG 2ML,PCS,1,,NONE,NONE,0
PI000000004425,SANTIS 500MG TAB,PCS,40,,NONE,NONE,0
PI000000004430,SARIDON TRIPPLE ACT TAB,TAB,120,,NONE,NONE,0
PI000000004431,SARNA LOT 150ML,PCS,1,,NONE,NONE,0
PI000000004432,SARTAN 50MG TAB ECE,TAB,100,,NONE,NONE,0
PI000000004433,SARTAN 100MG TAB ECE,TAB,30,,NONE,NONE,0
PI000000004434,SASTID BAR 50GM,PCS,1,,NONE,NONE,0
PI000000004435,SASTID BAR 100GM,PCS,1,,NONE,NONE,0
PI000000004436,SCABIRAX 10% CRM 10GM,PCS,1,,NONE,NONE,0
PI000000004437,SCALPEX SHAMP 30ML,PCS,1,,NONE,NONE,0
PI000000004438,SCALPEX SHAMP 60ML,PCS,1,,NONE,NONE,0
PI000000004439,SCC KIT,PCS,1,,NONE,NONE,0
PI000000004440,SCILIN M 30/70 CARTRIDGE 3ML,PCS,5,,NONE,NONE,0
PI000000004441,SCILIN M 30/70 100IU VL 10ML,PCS,1,,NONE,NONE,0
PI000000004442,SCILIN N CARTRIDGE 3ML,PCS,1,,NONE,NONE,0
PI000000004443,SCILIN N 10ML VL,PCS,1,,NONE,NONE,0
PI000000004444,SCILIN R CARTRIDGE 3ML,PCS,1,,NONE,NONE,0
PI000000004445,SCILIN R 10ML VL,PCS,1,,NONE,NONE,0
PI000000004446,SCOLMIN AMP,PCS,1,,NONE,NONE,0
PI000000004447,SEDIPIN 5MG TAB,PCS,1,,NONE,NONE,0
PI000000004448,SEDIPIN 10MG TAB,PCS,1,,NONE,NONE,0
PI000000004449,SEIF TAB,PCS,1,,NONE,NONE,0
PI000000004450,SELMAC 500MG TAB,TAB,100,,NONE,NONE,0
PI000000004451,SELVON C SYR 120ML,PCS,1,,NONE,NONE,0
PI000000004452,SELVON CEE 1GM SR TAB,TAB,80,,NONE,NONE,0
PI000000004453,SELXAN 325MG TAB,PCS,1,,NONE,NONE,0
PI000000004454,SELZEF 100MG DROP 10ML,PCS,1,,NONE,NONE,0
PI000000004455,SELZEF 125MG SYR 60ML,PCS,1,,NONE,NONE,0
PI000000004456,SELZEF 250MG COMPACK 60ML,PCS,1,,NONE,NONE,0
PI000000004457,SELZEF 250MG SUSP 105ML,PCS,1,,NONE,NONE,0
PI000000004458,SELZEF 250MG SUSP 60ML,PCS,1,,NONE,NONE,0
PI000000004459,SELZEF 500MG CAP,CAP,100,,NONE,NONE,0
PI000000004460,SENOKOT 187MG(8.77MG) TAB,TAB,100,,NONE,NONE,0
PI000000004461,SENOKOT 374MG(17.54MG) FRT TAB,TAB,100,,NONE,NONE,0
PI000000004462,SENSITIN TAB,PCS,1,,NONE,NONE,0
PI000000004463,SENSOCET EYE DROP,PCS,1,,NONE,NONE,0
PI000000004464,SENSORCAINE .5% DF 10ML,PCS,5,,NONE,NONE,0
PI000000004465,SENSORCAINE .5% HVY S 4ML,PCS,5,,NONE,NONE,0
PI000000004466,SENSORCAINE S AMP 5ML,PCS,1,,NONE,NONE,0
PI000000004467,SEPTRIN 400MG TAB,PCS,1,,NONE,NONE,0
PI000000004468,SEPTRIN FRT TAB,PCS,1,,NONE,NONE,0
PI000000004469,SEPTRIN P SUSP 30ML,PCS,1,,NONE,NONE,0
PI000000004470,SEPTRIN P SUSP 70ML,PCS,1,,NONE,NONE,0
PI000000004471,SERC 8MG TAB,TAB,100,,NONE,NONE,0
PI000000004472,SERC 16MG TAB,TAB,100,,NONE,NONE,0
PI000000004473,SERC 24MG TAB,TAB,100,,NONE,NONE,0
PI000000004474,SERENACE 0.5MG TAB,PCS,1,,NONE,NONE,0
PI000000004475,SERENACE 1.5MG TAB,PCS,1,,NONE,NONE,0
PI000000004476,SERENACE 5MG TAB,TAB,50,,NONE,NONE,0
PI000000004477,SERENACE 20MG TAB,TAB,50,,NONE,NONE,0
PI000000004478,SERENACE 5MG/ML AMP,PCS,1,,NONE,NONE,0
PI000000004479,SERENATA 50MG TAB,TAB,30,,NONE,NONE,0
PI000000004480,SERETIDE 100DISKUS,PCS,1,,NONE,NONE,0
PI000000004481,SERETIDE 250DISKUS,PCS,1,,NONE,NONE,0
PI000000004482,SERETIDE 500DISKUS,PCS,1,,NONE,NONE,0
PI000000004483,SERETIDE INH 25MCG/50MCG,PCS,1,,NONE,NONE,0
PI000000004484,SERETIDE INH 25MGC/125MCG,PCS,1,,NONE,NONE,0
PI000000004485,SERETIDE INH 25MCG/250MCG,PCS,1,,NONE,NONE,0
PI000000004486,SERLATUSS SYR 120ML,PCS,1,,NONE,NONE,0
PI000000004487,SERMET 200MG TAB,PCS,1,,NONE,NONE,0
PI000000004488,SERMET 400MG FCT,PCS,1,,NONE,NONE,0
PI000000004490,SEROQUEL 25MG TAB,TAB,60,,NONE,NONE,0
PI000000004491,SEROQUEL XR 50MG TAB,TAB,60,,NONE,NONE,0
PI000000004492,SEROQUEL 100MG TAB,TAB,60,,NONE,NONE,0
PI000000004493,SEROQUEL 200MG TAB,TAB,60,,NONE,NONE,0
PI000000004494,SEROQUEL XR 200MG TAB,TAB,60,,NONE,NONE,0
PI000000004495,SEROQUEL 300MG TAB,TAB,60,,NONE,NONE,0
PI000000004496,SEROQUEL XR 300MG TAB,TAB,60,,NONE,NONE,0
PI000000004498,SERVAZEN 60MG TAB,PCS,1,,NONE,NONE,0
PI000000004499,SERVIDOXYNE 100MG CAP,PCS,1,,NONE,NONE,0
PI000000004500,SERVIDRAT TAB,PCS,1,,NONE,NONE,0
PI000000004501,SERVIGENTA 80MG AMP,PCS,10,,NONE,NONE,0
PI000000004503,SERVIMOX 100MG DRP 10ML,PCS,1,,NONE,NONE,0
PI000000004504,SERVIMOX 125MG SUSP 60ML,PCS,1,,NONE,NONE,0
PI000000004505,SERVIMOX 250MG CAP,PCS,1,,NONE,NONE,0
PI000000004506,SERVIMOX 250MG SUSP 60ML,PCS,1,,NONE,NONE,0
PI000000004507,SERVIMOX 500MG CAP,PCS,1,,NONE,NONE,0
PI000000004508,SERVISPOR 125MG SUSP 60ML,PCS,1,,NONE,NONE,0
PI000000004509,SERVISPOR 250MG CAP,PCS,1,,NONE,NONE,0
PI000000004510,SERVISPOR 250MG SUSP 60ML,PCS,1,,NONE,NONE,0
PI000000004511,SERVISPOR 500MG CAP,PCS,1,,NONE,NONE,0
PI000000004512,SERVITRIM 800MG TAB,PCS,1,,NONE,NONE,0
PI000000004513,SERVITROCIN 250MG TAB,PCS,1,,NONE,NONE,0
PI000000004514,SERVITROCIN 500MG TAB,PCS,1,,NONE,NONE,0
PI000000004515,SERVITROCIN SUSP 60ML,PCS,1,,NONE,NONE,0
PI000000004516,SERVIZOL .5% 100ML VL,PCS,1,,NONE,NONE,0
PI000000004517,SERVIZOL 200MG SUSP 60ML,PCS,1,,NONE,NONE,0
PI000000004518,SERVIZOL 500MG TAB,PCS,1,,NONE,NONE,0
PI000000004519,SERVOL 40MG CAP,PCS,1,,NONE,NONE,0
PI000000004520,SG GLUTERGEN CAP,PCS,60,,NONE,NONE,0
PI000000004522,SHELOGEL 200/100MG TAB(ANTACID),PCS,100,,NONE,NONE,0
PI000000004523,SHERINE 4MG/5ML SYR 60ML,PCS,1,,NONE,NONE,0
PI000000004524,SIBELIUM 5MG CAP,CAP,200,,NONE,NONE,0
